Observation,Team Name,Elo
554,BBQ Olivers,
554,KSV Esports,
554,KT Rolster,2759.191723613427
554,ROX Tigers,
554,Afreeca Freecs,2693.7365959379654
554,Sandbox Gaming,2830.2629697477823
554,Jin Air Green Wings,2522.6516421329034
554,Gen.G,2705.7088843709407
554,Damwon Gaming,2737.8007393893636
555,Griffin,2916.191906103728
555,KSV Esports,
555,ROX Tigers,
555,SK Telecom T1,2775.333027548677
555,Jin Air Green Wings,2522.6516421329034
555,MVP,
555,Damwon Gaming,2737.8007393893636
555,Gen.G,2705.7088843709407
555,Kongdoo Monster,
555,Hanwha Life Esports,2745.3531469613645
555,Kingzone DragonX,2801.3795871612087
555,KT Rolster,2753.285670904592
555,BBQ Olivers,
555,Sandbox Gaming,2830.2629697477823
555,Afreeca Freecs,2693.7365959379654
556,Jin Air Green Wings,2522.6516421329034
556,KT Rolster,2747.6586250703235
556,Gen.G,2705.7088843709407
556,Sandbox Gaming,2830.2629697477823
556,Afreeca Freecs,2693.7365959379654
556,ROX Tigers,
556,KSV Esports,
556,Griffin,2921.818951937996
556,MVP,
556,BBQ Olivers,
556,SK Telecom T1,2775.333027548677
556,Kongdoo Monster,
556,Kingzone DragonX,2801.3795871612087
556,Hanwha Life Esports,2745.3531469613645
556,Damwon Gaming,2737.8007393893636
557,ROX Tigers,
557,MVP,
557,Griffin,2921.818951937996
557,Kongdoo Monster,
557,Sandbox Gaming,2830.2629697477823
557,SK Telecom T1,2775.333027548677
557,Jin Air Green Wings,2522.6516421329034
557,Hanwha Life Esports,2756.9518837365595
557,Kingzone DragonX,2789.7808503860138
557,BBQ Olivers,
557,Damwon Gaming,2737.8007393893636
557,Afreeca Freecs,2693.7365959379654
557,KT Rolster,2747.6586250703235
557,Gen.G,2705.7088843709407
557,KSV Esports,
558,MVP,
558,Afreeca Freecs,2693.7365959379654
558,BBQ Olivers,
558,Kongdoo Monster,
558,Kingzone DragonX,2778.8387588429077
558,Sandbox Gaming,2830.2629697477823
558,Hanwha Life Esports,2767.8939752796655
558,SK Telecom T1,2775.333027548677
558,KT Rolster,2747.6586250703235
558,Jin Air Green Wings,2522.6516421329034
558,Gen.G,2705.7088843709407
558,Griffin,2921.818951937996
558,KSV Esports,
558,Damwon Gaming,2737.8007393893636
558,ROX Tigers,
559,ROX Tigers,
559,Sandbox Gaming,2830.2629697477823
559,Afreeca Freecs,2693.7365959379654
559,Gen.G,2717.686427561739
559,MVP,
559,BBQ Olivers,
559,Kingzone DragonX,2778.8387588429077
559,Kongdoo Monster,
559,Damwon Gaming,2737.8007393893636
559,KSV Esports,
559,Griffin,2921.818951937996
559,Hanwha Life Esports,2767.8939752796655
559,Jin Air Green Wings,2522.6516421329034
559,KT Rolster,2747.6586250703235
559,SK Telecom T1,2763.3554843578786
560,KSV Esports,
560,KT Rolster,2747.6586250703235
560,Gen.G,2708.993370182011
560,Sandbox Gaming,2830.2629697477823
560,Jin Air Green Wings,2522.6516421329034
560,Hanwha Life Esports,2767.8939752796655
560,BBQ Olivers,
560,Afreeca Freecs,2693.7365959379654
560,Kingzone DragonX,2778.8387588429077
560,SK Telecom T1,2772.0485417376067
560,ROX Tigers,
560,Griffin,2921.818951937996
560,Kongdoo Monster,
560,Damwon Gaming,2737.8007393893636
560,MVP,
561,Damwon Gaming,2737.8007393893636
561,KSV Esports,
561,ROX Tigers,
561,Gen.G,2700.788577077201
561,KT Rolster,2747.6586250703235
561,BBQ Olivers,
561,Hanwha Life Esports,2767.8939752796655
561,MVP,
561,SK Telecom T1,2780.2533348424167
561,Jin Air Green Wings,2522.6516421329034
561,Sandbox Gaming,2830.2629697477823
561,Kingzone DragonX,2778.8387588429077
561,Kongdoo Monster,
561,Griffin,2921.818951937996
561,Afreeca Freecs,2693.7365959379654
562,Kingzone DragonX,2778.8387588429077
562,KSV Esports,
562,Damwon Gaming,2742.2946910001297
562,Sandbox Gaming,2830.2629697477823
562,Gen.G,2700.788577077201
562,Griffin,2921.818951937996
562,Kongdoo Monster,
562,ROX Tigers,
562,SK Telecom T1,2780.2533348424167
562,Afreeca Freecs,2693.7365959379654
562,KT Rolster,2747.6586250703235
562,BBQ Olivers,
562,MVP,
562,Hanwha Life Esports,2767.8939752796655
562,Jin Air Green Wings,2518.1576905221373
563,Afreeca Freecs,2693.7365959379654
563,Kingzone DragonX,2778.8387588429077
563,MVP,
563,Hanwha Life Esports,2767.8939752796655
563,Griffin,2921.818951937996
563,Sandbox Gaming,2830.2629697477823
563,KT Rolster,2747.6586250703235
563,Jin Air Green Wings,2513.841434143414
563,Gen.G,2700.788577077201
563,Kongdoo Monster,
563,KSV Esports,
563,Damwon Gaming,2746.610947378853
563,ROX Tigers,
563,BBQ Olivers,
563,SK Telecom T1,2780.2533348424167
564,SK Telecom T1,2780.2533348424167
564,Afreeca Freecs,2693.7365959379654
564,Jin Air Green Wings,2513.841434143414
564,Griffin,2921.818951937996
564,MVP,
564,Damwon Gaming,2746.610947378853
564,Hanwha Life Esports,2767.8939752796655
564,Gen.G,2700.788577077201
564,BBQ Olivers,
564,ROX Tigers,
564,KT Rolster,2739.9923608988406
564,KSV Esports,
564,Kingzone DragonX,2778.8387588429077
564,Sandbox Gaming,2837.9292339192652
564,Kongdoo Monster,
565,KT Rolster,2752.738848632412
565,BBQ Olivers,
565,Sandbox Gaming,2825.1827461856938
565,Kingzone DragonX,2778.8387588429077
565,SK Telecom T1,2780.2533348424167
565,KSV Esports,
565,Damwon Gaming,2746.610947378853
565,Jin Air Green Wings,2513.841434143414
565,Afreeca Freecs,2693.7365959379654
565,MVP,
565,Hanwha Life Esports,2767.8939752796655
565,ROX Tigers,
565,Gen.G,2700.788577077201
565,Kongdoo Monster,
565,Griffin,2921.818951937996
566,KSV Esports,
566,Damwon Gaming,2746.610947378853
566,Gen.G,2700.788577077201
566,Jin Air Green Wings,2513.841434143414
566,Sandbox Gaming,2833.1273444774556
566,SK Telecom T1,2780.2533348424167
566,Kongdoo Monster,
566,ROX Tigers,
566,BBQ Olivers,
566,Kingzone DragonX,2778.8387588429077
566,Afreeca Freecs,2693.7365959379654
566,MVP,
566,Hanwha Life Esports,2767.8939752796655
566,KT Rolster,2744.7942503406503
566,Griffin,2921.818951937996
567,Hanwha Life Esports,2767.8939752796655
567,ROX Tigers,
567,Kongdoo Monster,
567,BBQ Olivers,
567,MVP,
567,Afreeca Freecs,2689.496715438793
567,KSV Esports,
567,Gen.G,2700.788577077201
567,Griffin,2926.0588324371683
567,Damwon Gaming,2746.610947378853
567,KT Rolster,2744.7942503406503
567,Jin Air Green Wings,2513.841434143414
567,Kingzone DragonX,2778.8387588429077
567,Sandbox Gaming,2833.1273444774556
567,SK Telecom T1,2780.2533348424167
568,Gen.G,2700.788577077201
568,KT Rolster,2744.7942503406503
568,Damwon Gaming,2746.610947378853
568,Jin Air Green Wings,2513.841434143414
568,Afreeca Freecs,2685.417630618487
568,BBQ Olivers,
568,MVP,
568,Hanwha Life Esports,2767.8939752796655
568,Sandbox Gaming,2833.1273444774556
568,KSV Esports,
568,ROX Tigers,
568,Griffin,2930.137917257475
568,Kongdoo Monster,
568,SK Telecom T1,2780.2533348424167
568,Kingzone DragonX,2778.8387588429077
569,Kongdoo Monster,
569,MVP,
569,KT Rolster,2744.7942503406503
569,Kingzone DragonX,2778.8387588429077
569,Damwon Gaming,2746.610947378853
569,Griffin,2934.353481495186
569,ROX Tigers,
569,Afreeca Freecs,2685.417630618487
569,BBQ Olivers,
569,SK Telecom T1,2780.2533348424167
569,KSV Esports,
569,Sandbox Gaming,2833.1273444774556
569,Jin Air Green Wings,2513.841434143414
569,Gen.G,2696.57301283949
569,Hanwha Life Esports,2767.8939752796655
570,Afreeca Freecs,2685.417630618487
570,KSV Esports,
570,Griffin,2938.409840129137
570,Hanwha Life Esports,2767.8939752796655
570,ROX Tigers,
570,Kongdoo Monster,
570,Gen.G,2692.5166542055385
570,Damwon Gaming,2746.610947378853
570,Kingzone DragonX,2778.8387588429077
570,BBQ Olivers,
570,Jin Air Green Wings,2513.841434143414
570,KT Rolster,2744.7942503406503
570,Sandbox Gaming,2833.1273444774556
570,MVP,
570,SK Telecom T1,2780.2533348424167
571,MVP,
571,Hanwha Life Esports,2767.8939752796655
571,Afreeca Freecs,2685.417630618487
571,BBQ Olivers,
571,Jin Air Green Wings,2513.841434143414
571,Griffin,2938.409840129137
571,SK Telecom T1,2789.236269196765
571,Kingzone DragonX,2778.8387588429077
571,Sandbox Gaming,2833.1273444774556
571,Damwon Gaming,2746.610947378853
571,KT Rolster,2735.811315986302
571,KSV Esports,
571,Kongdoo Monster,
571,ROX Tigers,
571,Gen.G,2692.5166542055385
572,Sandbox Gaming,2833.1273444774556
572,BBQ Olivers,
572,Damwon Gaming,2746.610947378853
572,SK Telecom T1,2797.7105814958486
572,Griffin,2938.409840129137
572,Hanwha Life Esports,2767.8939752796655
572,KT Rolster,2727.3370036872184
572,MVP,
572,Kongdoo Monster,
572,KSV Esports,
572,Kingzone DragonX,2778.8387588429077
572,Gen.G,2692.5166542055385
572,Afreeca Freecs,2685.417630618487
572,Jin Air Green Wings,2513.841434143414
572,ROX Tigers,
573,Gen.G,2692.5166542055385
573,BBQ Olivers,
573,Kingzone DragonX,2782.4119746049914
573,KSV Esports,
573,MVP,
573,Afreeca Freecs,2685.417630618487
573,Hanwha Life Esports,2767.8939752796655
573,Sandbox Gaming,2833.1273444774556
573,Jin Air Green Wings,2510.2682183813304
573,Griffin,2938.409840129137
573,SK Telecom T1,2797.7105814958486
573,Damwon Gaming,2746.610947378853
573,Kongdoo Monster,
573,ROX Tigers,
573,KT Rolster,2727.3370036872184
574,Sandbox Gaming,2833.1273444774556
574,Kingzone DragonX,2785.866048930373
574,Gen.G,2692.5166542055385
574,Griffin,2938.409840129137
574,KSV Esports,
574,Kongdoo Monster,
574,MVP,
574,ROX Tigers,
574,KT Rolster,2727.3370036872184
574,BBQ Olivers,
574,SK Telecom T1,2797.7105814958486
574,Damwon Gaming,2746.610947378853
574,Hanwha Life Esports,2767.8939752796655
574,Afreeca Freecs,2685.417630618487
574,Jin Air Green Wings,2506.814144055949
575,Jin Air Green Wings,2506.814144055949
575,Afreeca Freecs,2679.430171047201
575,KT Rolster,2727.3370036872184
575,Kingzone DragonX,2785.866048930373
575,Griffin,2938.409840129137
575,Gen.G,2692.5166542055385
575,KSV Esports,
575,MVP,
575,Damwon Gaming,2746.610947378853
575,Hanwha Life Esports,2767.8939752796655
575,Sandbox Gaming,2839.1148040487415
575,BBQ Olivers,
575,SK Telecom T1,2797.7105814958486
575,Kongdoo Monster,
575,ROX Tigers,
576,Gen.G,2692.5166542055385
576,SK Telecom T1,2797.7105814958486
576,KT Rolster,2727.3370036872184
576,BBQ Olivers,
576,MVP,
576,Afreeca Freecs,2693.7278284717663
576,ROX Tigers,
576,Jin Air Green Wings,2506.814144055949
576,Kingzone DragonX,2785.866048930373
576,Kongdoo Monster,
576,Sandbox Gaming,2824.817146624176
576,KSV Esports,
576,Griffin,2938.409840129137
576,Hanwha Life Esports,2767.8939752796655
576,Damwon Gaming,2746.610947378853
577,ROX Tigers,
577,SK Telecom T1,2797.7105814958486
577,Kongdoo Monster,
577,BBQ Olivers,
577,Sandbox Gaming,2811.213495968702
577,Griffin,2938.409840129137
577,MVP,
577,KSV Esports,
577,Gen.G,2692.5166542055385
577,Afreeca Freecs,2707.3314791272405
577,KT Rolster,2727.3370036872184
577,Kingzone DragonX,2785.866048930373
577,Jin Air Green Wings,2506.814144055949
577,Hanwha Life Esports,2767.8939752796655
577,Damwon Gaming,2746.610947378853
578,Afreeca Freecs,2707.3314791272405
578,Griffin,2938.409840129137
578,Jin Air Green Wings,2506.814144055949
578,SK Telecom T1,2797.7105814958486
578,KT Rolster,2727.3370036872184
578,Gen.G,2692.5166542055385
578,Kongdoo Monster,
578,ROX Tigers,
578,BBQ Olivers,
578,Kingzone DragonX,2785.866048930373
578,Damwon Gaming,2757.2227570873283
578,KSV Esports,
578,MVP,
578,Sandbox Gaming,2811.213495968702
578,Hanwha Life Esports,2757.28216557119
579,SK Telecom T1,2797.7105814958486
579,Sandbox Gaming,2811.213495968702
579,Afreeca Freecs,2707.3314791272405
579,Kingzone DragonX,2785.866048930373
579,Jin Air Green Wings,2506.814144055949
579,Gen.G,2692.5166542055385
579,Hanwha Life Esports,2747.28045565759
579,BBQ Olivers,
579,ROX Tigers,
579,KT Rolster,2727.3370036872184
579,Damwon Gaming,2767.2244670009286
579,Kongdoo Monster,
579,Griffin,2938.409840129137
579,MVP,
579,KSV Esports,
580,Hanwha Life Esports,2747.28045565759
580,Griffin,2942.9860750489706
580,KT Rolster,2722.760768767385
580,Kingzone DragonX,2785.866048930373
580,Afreeca Freecs,2707.3314791272405
580,ROX Tigers,
580,SK Telecom T1,2797.7105814958486
580,Damwon Gaming,2767.2244670009286
580,KSV Esports,
580,MVP,
580,Jin Air Green Wings,2506.814144055949
580,Kongdoo Monster,
580,Sandbox Gaming,2811.213495968702
580,Gen.G,2692.5166542055385
580,BBQ Olivers,
581,ROX Tigers,
581,SK Telecom T1,2797.7105814958486
581,Jin Air Green Wings,2506.814144055949
581,Gen.G,2692.5166542055385
581,Damwon Gaming,2767.2244670009286
581,Griffin,2947.379035277253
581,KT Rolster,2718.3678085391025
581,Afreeca Freecs,2707.3314791272405
581,Kingzone DragonX,2785.866048930373
581,Hanwha Life Esports,2747.28045565759
581,MVP,
581,Kongdoo Monster,
581,Sandbox Gaming,2811.213495968702
581,BBQ Olivers,
581,KSV Esports,
582,KSV Esports,
582,Kingzone DragonX,2796.594315481136
582,Hanwha Life Esports,2747.28045565759
582,ROX Tigers,
582,MVP,
582,Kongdoo Monster,
582,Gen.G,2692.5166542055385
582,BBQ Olivers,
582,Jin Air Green Wings,2506.814144055949
582,Sandbox Gaming,2800.4852294179386
582,Damwon Gaming,2767.2244670009286
582,SK Telecom T1,2797.7105814958486
582,Griffin,2947.379035277253
582,KT Rolster,2718.3678085391025
582,Afreeca Freecs,2707.3314791272405
583,KSV Esports,
583,SK Telecom T1,2797.7105814958486
583,Afreeca Freecs,2707.3314791272405
583,Kingzone DragonX,2806.7063003049566
583,Hanwha Life Esports,2747.28045565759
583,Griffin,2947.379035277253
583,MVP,
583,Kongdoo Monster,
583,Sandbox Gaming,2790.373244594118
583,Damwon Gaming,2767.2244670009286
583,ROX Tigers,
583,KT Rolster,2718.3678085391025
583,BBQ Olivers,
583,Gen.G,2692.5166542055385
583,Jin Air Green Wings,2506.814144055949
584,Kingzone DragonX,2806.7063003049566
584,Afreeca Freecs,2707.3314791272405
584,Gen.G,2697.6285599213757
584,MVP,
584,Kongdoo Monster,
584,Griffin,2947.379035277253
584,Hanwha Life Esports,2747.28045565759
584,SK Telecom T1,2797.7105814958486
584,ROX Tigers,
584,KSV Esports,
584,KT Rolster,2718.3678085391025
584,BBQ Olivers,
584,Sandbox Gaming,2790.373244594118
584,Damwon Gaming,2767.2244670009286
584,Jin Air Green Wings,2501.7022383401118
585,KT Rolster,2718.3678085391025
585,BBQ Olivers,
585,Kongdoo Monster,
585,MVP,
585,Sandbox Gaming,2790.373244594118
585,Afreeca Freecs,2707.3314791272405
585,Griffin,2947.379035277253
585,ROX Tigers,
585,Hanwha Life Esports,2747.28045565759
585,Damwon Gaming,2767.2244670009286
585,Gen.G,2702.51974926083
585,KSV Esports,
585,SK Telecom T1,2797.7105814958486
585,Jin Air Green Wings,2496.8110490006575
585,Kingzone DragonX,2806.7063003049566
586,Sandbox Gaming,2790.373244594118
586,Kongdoo Monster,
586,KSV Esports,
586,BBQ Olivers,
586,SK Telecom T1,2806.8353656394534
586,Jin Air Green Wings,2496.8110490006575
586,Damwon Gaming,2758.099682857324
586,Hanwha Life Esports,2747.28045565759
586,ROX Tigers,
586,Griffin,2947.379035277253
586,Afreeca Freecs,2707.3314791272405
586,Kingzone DragonX,2806.7063003049566
586,KT Rolster,2718.3678085391025
586,Gen.G,2702.51974926083
586,MVP,
587,Damwon Gaming,2769.4932802096073
587,ROX Tigers,
587,Griffin,2947.379035277253
587,Afreeca Freecs,2707.3314791272405
587,Kongdoo Monster,
587,Gen.G,2702.51974926083
587,Hanwha Life Esports,2747.28045565759
587,Sandbox Gaming,2790.373244594118
587,SK Telecom T1,2795.44176828717
587,Jin Air Green Wings,2496.8110490006575
587,Kingzone DragonX,2806.7063003049566
587,BBQ Olivers,
587,MVP,
587,KSV Esports,
587,KT Rolster,2718.3678085391025
588,BBQ Olivers,
588,Hanwha Life Esports,2747.28045565759
588,Griffin,2947.379035277253
588,Sandbox Gaming,2790.373244594118
588,Afreeca Freecs,2707.3314791272405
588,ROX Tigers,
588,Damwon Gaming,2780.2387521763444
588,SK Telecom T1,2784.696296320433
588,Gen.G,2702.51974926083
588,Kingzone DragonX,2806.7063003049566
588,Kongdoo Monster,
588,KSV Esports,
588,MVP,
588,Jin Air Green Wings,2496.8110490006575
588,KT Rolster,2718.3678085391025
589,SK Telecom T1,2784.696296320433
589,Kingzone DragonX,2806.7063003049566
589,Afreeca Freecs,2718.476262499436
589,Griffin,2947.379035277253
589,Jin Air Green Wings,2496.8110490006575
589,BBQ Olivers,
589,Gen.G,2702.51974926083
589,Sandbox Gaming,2790.373244594118
589,MVP,
589,Kongdoo Monster,
589,Hanwha Life Esports,2736.135672285395
589,Damwon Gaming,2780.2387521763444
589,KSV Esports,
589,KT Rolster,2718.3678085391025
589,ROX Tigers,
590,Jin Air Green Wings,2496.8110490006575
590,Sandbox Gaming,2790.373244594118
590,MVP,
590,Kongdoo Monster,
590,Kingzone DragonX,2806.7063003049566
590,Gen.G,2702.51974926083
590,KSV Esports,
590,SK Telecom T1,2784.696296320433
590,KT Rolster,2718.3678085391025
590,Afreeca Freecs,2708.98410391492
590,Griffin,2947.379035277253
590,Damwon Gaming,2780.2387521763444
590,Hanwha Life Esports,2745.6278308699107
590,BBQ Olivers,
590,ROX Tigers,
591,KSV Esports,
591,Afreeca Freecs,2700.0349017781737
591,ROX Tigers,
591,Kongdoo Monster,
591,Damwon Gaming,2780.2387521763444
591,BBQ Olivers,
591,MVP,
591,KT Rolster,2718.3678085391025
591,SK Telecom T1,2784.696296320433
591,Griffin,2947.379035277253
591,Kingzone DragonX,2806.7063003049566
591,Sandbox Gaming,2790.373244594118
591,Jin Air Green Wings,2496.8110490006575
591,Gen.G,2702.51974926083
591,Hanwha Life Esports,2754.577033006657
592,Hanwha Life Esports,2754.577033006657
592,Afreeca Freecs,2692.577994147791
592,KSV Esports,
592,Kongdoo Monster,
592,ROX Tigers,
592,Jin Air Green Wings,2496.8110490006575
592,SK Telecom T1,2784.696296320433
592,KT Rolster,2718.3678085391025
592,Kingzone DragonX,2806.7063003049566
592,Sandbox Gaming,2797.830152224501
592,MVP,
592,Damwon Gaming,2780.2387521763444
592,Griffin,2947.379035277253
592,BBQ Olivers,
592,Gen.G,2702.51974926083
593,Kingzone DragonX,2806.7063003049566
593,ROX Tigers,
593,BBQ Olivers,
593,Afreeca Freecs,2685.5180027714428
593,Griffin,2947.379035277253
593,Jin Air Green Wings,2496.8110490006575
593,Hanwha Life Esports,2754.577033006657
593,Kongdoo Monster,
593,SK Telecom T1,2784.696296320433
593,Gen.G,2702.51974926083
593,Sandbox Gaming,2804.890143600849
593,MVP,
593,KT Rolster,2718.3678085391025
593,KSV Esports,
593,Damwon Gaming,2780.2387521763444
594,Griffin,2947.379035277253
594,Hanwha Life Esports,2754.577033006657
594,KT Rolster,2718.3678085391025
594,Afreeca Freecs,2685.5180027714428
594,BBQ Olivers,
594,Kingzone DragonX,2806.7063003049566
594,Jin Air Green Wings,2493.5386616495593
594,Kongdoo Monster,
594,ROX Tigers,
594,MVP,
594,KSV Esports,
594,Damwon Gaming,2783.5111395274425
594,Sandbox Gaming,2804.890143600849
594,SK Telecom T1,2784.696296320433
594,Gen.G,2702.51974926083
595,KT Rolster,2718.3678085391025
595,MVP,
595,Damwon Gaming,2786.681714849289
595,Kingzone DragonX,2806.7063003049566
595,ROX Tigers,
595,Kongdoo Monster,
595,KSV Esports,
595,Sandbox Gaming,2804.890143600849
595,Hanwha Life Esports,2754.577033006657
595,Afreeca Freecs,2685.5180027714428
595,BBQ Olivers,
595,Jin Air Green Wings,2490.3680863277127
595,Gen.G,2702.51974926083
595,Griffin,2947.379035277253
595,SK Telecom T1,2784.696296320433
596,BBQ Olivers,
596,Afreeca Freecs,2685.5180027714428
596,ROX Tigers,
596,KSV Esports,
596,Kongdoo Monster,
596,Gen.G,2702.51974926083
596,Griffin,2947.379035277253
596,Sandbox Gaming,2804.890143600849
596,SK Telecom T1,2784.696296320433
596,Damwon Gaming,2786.681714849289
596,Kingzone DragonX,2815.217057935839
596,MVP,
596,Jin Air Green Wings,2490.3680863277127
596,Hanwha Life Esports,2746.0662753757747
596,KT Rolster,2718.3678085391025
597,KT Rolster,2718.3678085391025
597,KSV Esports,
597,Jin Air Green Wings,2490.3680863277127
597,MVP,
597,Kingzone DragonX,2823.252609872088
597,SK Telecom T1,2784.696296320433
597,Gen.G,2702.51974926083
597,Damwon Gaming,2786.681714849289
597,Griffin,2947.379035277253
597,Afreeca Freecs,2685.5180027714428
597,Sandbox Gaming,2804.890143600849
597,Hanwha Life Esports,2738.0307234395254
597,BBQ Olivers,
597,ROX Tigers,
597,Kongdoo Monster,
598,ROX Tigers,
598,Afreeca Freecs,2685.5180027714428
598,MVP,
598,Kingzone DragonX,2823.252609872088
598,BBQ Olivers,
598,Jin Air Green Wings,2490.3680863277127
598,KT Rolster,2718.3678085391025
598,Griffin,2947.379035277253
598,SK Telecom T1,2792.3742062316646
598,Damwon Gaming,2786.681714849289
598,Gen.G,2694.841839349598
598,Sandbox Gaming,2804.890143600849
598,Hanwha Life Esports,2738.0307234395254
598,Kongdoo Monster,
598,KSV Esports,
599,SK Telecom T1,2799.6384863332305
599,Kingzone DragonX,2823.252609872088
599,MVP,
599,Sandbox Gaming,2804.890143600849
599,Jin Air Green Wings,2490.3680863277127
599,Afreeca Freecs,2685.5180027714428
599,Griffin,2947.379035277253
599,Kongdoo Monster,
599,BBQ Olivers,
599,KSV Esports,
599,KT Rolster,2718.3678085391025
599,Hanwha Life Esports,2738.0307234395254
599,Damwon Gaming,2786.681714849289
599,Gen.G,2687.5775592480322
599,ROX Tigers,
600,Griffin,2947.379035277253
600,MVP,
600,BBQ Olivers,
600,KT Rolster,2718.3678085391025
600,Hanwha Life Esports,2738.0307234395254
600,Jin Air Green Wings,2490.3680863277127
600,SK Telecom T1,2799.6384863332305
600,ROX Tigers,
600,Gen.G,2687.5775592480322
600,Afreeca Freecs,2698.35013965059
600,Kongdoo Monster,
600,Sandbox Gaming,2804.890143600849
600,Damwon Gaming,2773.849577970142
600,KSV Esports,
600,Kingzone DragonX,2823.252609872088
601,Hanwha Life Esports,2738.0307234395254
601,MVP,
601,Kongdoo Monster,
601,Damwon Gaming,2781.710100289305
601,Kingzone DragonX,2823.252609872088
601,Afreeca Freecs,2690.489617331427
601,SK Telecom T1,2799.6384863332305
601,Jin Air Green Wings,2490.3680863277127
601,BBQ Olivers,
601,Gen.G,2687.5775592480322
601,Griffin,2947.379035277253
601,KSV Esports,
601,Sandbox Gaming,2804.890143600849
601,KT Rolster,2718.3678085391025
601,ROX Tigers,
602,KT Rolster,2718.3678085391025
602,Gen.G,2687.5775592480322
602,Hanwha Life Esports,2738.0307234395254
602,KSV Esports,
602,ROX Tigers,
602,Damwon Gaming,2789.143275314839
602,Sandbox Gaming,2804.890143600849
602,Jin Air Green Wings,2490.3680863277127
602,SK Telecom T1,2799.6384863332305
602,BBQ Olivers,
602,Kongdoo Monster,
602,Afreeca Freecs,2683.056442305893
602,MVP,
602,Kingzone DragonX,2823.252609872088
602,Griffin,2947.379035277253
603,KSV Esports,
603,Hanwha Life Esports,2738.0307234395254
603,Gen.G,2687.5775592480322
603,MVP,
603,ROX Tigers,
603,Griffin,2947.379035277253
603,Afreeca Freecs,2683.056442305893
603,Damwon Gaming,2789.143275314839
603,BBQ Olivers,
603,KT Rolster,2718.3678085391025
603,SK Telecom T1,2799.6384863332305
603,Sandbox Gaming,2807.701614377515
603,Kingzone DragonX,2823.252609872088
603,Jin Air Green Wings,2487.556615551047
603,Kongdoo Monster,
604,Afreeca Freecs,2683.056442305893
604,MVP,
604,Hanwha Life Esports,2738.0307234395254
604,KT Rolster,2718.3678085391025
604,BBQ Olivers,
604,KSV Esports,
604,Jin Air Green Wings,2484.822448542211
604,Gen.G,2687.5775592480322
604,ROX Tigers,
604,Griffin,2947.379035277253
604,Damwon Gaming,2789.143275314839
604,SK Telecom T1,2799.6384863332305
604,Sandbox Gaming,2810.4357813863508
604,Kingzone DragonX,2823.252609872088
604,Kongdoo Monster,
605,Hanwha Life Esports,2726.588686809626
605,Afreeca Freecs,2683.056442305893
605,KT Rolster,2718.3678085391025
605,Jin Air Green Wings,2484.822448542211
605,MVP,
605,SK Telecom T1,2799.6384863332305
605,Kingzone DragonX,2823.252609872088
605,BBQ Olivers,
605,Kongdoo Monster,
605,Griffin,2947.379035277253
605,ROX Tigers,
605,Damwon Gaming,2789.143275314839
605,Sandbox Gaming,2810.4357813863508
605,Gen.G,2699.019595877932
605,KSV Esports,
606,Griffin,2947.379035277253
606,Hanwha Life Esports,2735.796845820957
606,Jin Air Green Wings,2484.822448542211
606,KSV Esports,
606,Sandbox Gaming,2810.4357813863508
606,KT Rolster,2718.3678085391025
606,SK Telecom T1,2799.6384863332305
606,Gen.G,2689.8114368666006
606,Kingzone DragonX,2823.252609872088
606,Kongdoo Monster,
606,ROX Tigers,
606,Afreeca Freecs,2683.056442305893
606,MVP,
606,BBQ Olivers,
606,Damwon Gaming,2789.143275314839
607,Kingzone DragonX,2823.252609872088
607,KT Rolster,2718.3678085391025
607,ROX Tigers,
607,Griffin,2947.379035277253
607,Afreeca Freecs,2683.056442305893
607,SK Telecom T1,2799.6384863332305
607,Jin Air Green Wings,2484.822448542211
607,Gen.G,2681.127328238186
607,Sandbox Gaming,2810.4357813863508
607,MVP,
607,Kongdoo Monster,
607,Damwon Gaming,2789.143275314839
607,Hanwha Life Esports,2744.480954449372
607,BBQ Olivers,
607,KSV Esports,
608,Sandbox Gaming,2810.4357813863508
608,Damwon Gaming,2789.143275314839
608,Kingzone DragonX,2812.573985408651
608,ROX Tigers,
608,Griffin,2947.379035277253
608,KT Rolster,2718.3678085391025
608,Hanwha Life Esports,2744.480954449372
608,Kongdoo Monster,
608,SK Telecom T1,2810.3171107966677
608,Afreeca Freecs,2683.056442305893
608,Jin Air Green Wings,2484.822448542211
608,MVP,
608,BBQ Olivers,
608,KSV Esports,
608,Gen.G,2681.127328238186
609,Gen.G,2681.127328238186
609,Hanwha Life Esports,2744.480954449372
609,KSV Esports,
609,Damwon Gaming,2789.143275314839
609,MVP,
609,KT Rolster,2718.3678085391025
609,Kingzone DragonX,2802.509028249303
609,Afreeca Freecs,2683.056442305893
609,ROX Tigers,
609,Jin Air Green Wings,2484.822448542211
609,Sandbox Gaming,2810.4357813863508
609,BBQ Olivers,
609,Griffin,2947.379035277253
609,Kongdoo Monster,
609,SK Telecom T1,2820.382067956016
610,Afreeca Freecs,2683.056442305893
610,BBQ Olivers,
610,Gen.G,2681.127328238186
610,KSV Esports,
610,Kongdoo Monster,
610,Hanwha Life Esports,2744.480954449372
610,Jin Air Green Wings,2484.822448542211
610,Griffin,2947.379035277253
610,MVP,
610,SK Telecom T1,2820.382067956016
610,Damwon Gaming,2779.755356805408
610,KT Rolster,2718.3678085391025
610,Kingzone DragonX,2802.509028249303
610,ROX Tigers,
610,Sandbox Gaming,2819.8236998957814
611,Gen.G,2681.127328238186
611,SK Telecom T1,2820.382067956016
